,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
2024-07-11,137.5537515251783,1.437317852,0.376,4385374.133424773,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.490218783161906,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126806,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621158256225,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1644342598622
2024-07-12,137.55375152508893,1.437317852,0.376,4386959.806914268,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.49035389466383,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812681,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621146644102,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7762536668126
2024-07-13,137.55375152500292,1.437317852,0.376,4388544.347643586,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4904882482623085,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126815,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621135225163,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1720166284279
2024-07-14,137.5537515249202,1.437317852,0.376,4390127.756421938,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.490621848208775,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126819,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621123996193,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7686755219522
2024-07-15,137.55375152484058,1.437317852,0.376,4391710.034057956,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.490754698730815,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126823,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621112954033,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1795905519359
2024-07-16,137.55375152476398,1.437317852,0.376,4393291.181359699,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.490886804032301,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126828,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621102095574,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7611058174452
2024-07-17,137.55375152469028,1.437317852,0.376,4394871.199134644,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491018168293522,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126831,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262109141776,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1871560397921
2024-07-18,137.55375152461937,1.437317852,0.376,4396450.088189693,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491148795671317,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126835,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621080917586,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.753544543891
2024-07-19,137.55375152455116,1.437317852,0.376,4398027.849331172,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491278690299211,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981268385,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621070592097,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.1947131013919
2024-07-20,137.55375152448553,1.437317852,0.376,4399604.48336483,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491407856287539,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126842,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621060438386,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7459916918995
2024-07-21,137.55375152442238,1.437317852,0.376,4401179.991095841,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491536297723581,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126846,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621050453596,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2022617461203
2024-07-22,137.55375152436164,1.437317852,0.376,4402754.373328804,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.491664018671688,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126849,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621040634917,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7384472520907
2024-07-23,137.5537515243032,1.437317852,0.376,4404327.630867743,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4917910231734135,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126853,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621030979584,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2098019833517
2024-07-24,137.55375152424696,1.437317852,0.376,4405899.764516107,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4919173152476395,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126855,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621021484882,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7309112150955
2024-07-25,137.55375152419285,1.437317852,0.376,4407470.775076771,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.492042898890704,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126858,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621012148136,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2173338224502
2024-07-26,137.5537515241408,1.437317852,0.376,4409040.663352038,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.492167778076528,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126861,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262100296672,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.723383571555
2024-07-27,137.55375152409073,1.437317852,0.376,4410609.430143637,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.49229195675674,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126863,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262099393805,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2248572727696
2024-07-28,137.55375152404255,1.437317852,0.376,4412177.076252723,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.492415438860804,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126866,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620985059584,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.715864312121
2024-07-29,137.5537515239962,1.437317852,0.376,4413743.602479881,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.49253822829614,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126869,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620976328823,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.232372343653
2024-07-30,137.5537515239516,1.437317852,0.376,4415309.009625122,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.49266032894825,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126871,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262096774331,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7083534274552
2024-07-31,137.5537515239087,1.437317852,0.376,4416873.298487887,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4927817446808405,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126874,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620959300629,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2398790444332
2024-08-01,137.5537515238674,1.437317852,0.376,4418436.469867045,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.492902479335944,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126877,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620950998404,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.7008509082301
2024-08-02,137.55375152382766,1.437317852,0.376,4419998.524560895,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493022536734043,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981268785,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620942834297,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2473773844326
2024-08-03,137.55375152378943,1.437317852,0.376,4421559.463367165,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493141920674187,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812688,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620934806011,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6933567451284
2024-08-04,137.55375152375265,1.437317852,0.376,4423119.287083013,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493260634934117,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126882,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620926911286,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2548673729633
2024-08-05,137.55375152371727,1.437317852,0.376,4424677.996505029,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493378683270381,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126884,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620919147902,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6858709288434
2024-08-06,137.55375152368325,1.437317852,0.376,4426235.592429232,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493496069418455,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126886,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620911513672,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.262349019327
2024-08-07,137.5537515236505,1.437317852,0.376,4427792.075651074,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4936127970928625,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126887,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620904006447,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6783934500785
2024-08-08,137.553751523619,1.437317852,0.376,4429347.446965437,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493728869987289,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126889,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226208966241146,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2698223328148
2024-08-09,137.55375152358872,1.437317852,0.376,4430901.707166637,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4938442917747015,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126891,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620889364598,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6709242995476
2024-08-10,137.55375152355955,1.437317852,0.376,4432454.857048422,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.493959066107462,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126893,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620882225853,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2772873227077
2024-08-11,137.5537515235315,1.437317852,0.376,4434006.897403972,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494073196617446,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981268945,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620875205871,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6634634679748
2024-08-12,137.5537515235045,1.437317852,0.376,4435557.829025902,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494186686916156,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126896,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620868302676,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2847439982766
2024-08-13,137.55375152347852,1.437317852,0.376,4437107.652706258,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494299540594835,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126898,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620861514325,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6560109460949
2024-08-14,137.55375152345354,1.437317852,0.376,4438656.369236524,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494411761224583,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981269,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620854838907,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2921923687815
2024-08-15,137.5537515234295,1.437317852,0.376,4440203.979407616,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494523352356466,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126902,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620848274544,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6485667246526
2024-08-16,137.55375152340636,1.437317852,0.376,4441750.484009885,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494634317521631,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126903,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226208418193885,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.2996324434724
2024-08-17,137.5537515233841,1.437317852,0.376,4443295.883833119,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494744660231418,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126904,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620835471623,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.641130794403
2024-08-18,137.5537515233627,1.437317852,0.376,4444840.17966654,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.494854383977469,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126905,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620829229461,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.3070642315892
2024-08-19,137.5537515233421,1.437317852,0.376,4446383.372298807,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.49496349223184,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126906,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722620823091146,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.6337031461118
